Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status,Missing_Offer_Flag,Time_to_Hire,Stage_Drop
C00676,HR Manager,Sales,LinkedIn,01-11-2023,10-11-2023,18-11-2023,20-11-2023,27-11-2023,Hired,FALSE,26,
C00677,Product Manager,Sales,AngelList,14-01-2024,22-01-2024,,,,Hired,FALSE,-1,
C00678,Data Scientist,HR,Referral,13-03-2024,16-03-2024,18-03-2024,,,Hired,FALSE,-1,
C00679,Marketing Specialist,Sales,Company Website,28-06-2024,08-07-2024,15-07-2024,,,Rejected,FALSE,-1,After_Interview
C00680,Product Manager,HR,AngelList,02-09-2024,03-09-2024,14-09-2024,17-09-2024,,Rejected,FALSE,-1,After_Offer
C00681,Sales Executive,Tech,Referral,21-01-2024,28-01-2024,08-02-2024,,,Rejected,FALSE,-1,After_Interview
C00682,HR Manager,Product,Referral,15-12-2023,16-12-2023,20-12-2023,29-12-2023,09-01-2024,Hired,FALSE,25,
C00683,Marketing Specialist,Tech,Naukri,24-11-2024,30-11-2024,13-12-2024,23-12-2024,09-01-2025,Hired,FALSE,46,
C00684,Data Scientist,Product,AngelList,21-10-2024,29-10-2024,08-11-2024,,,Hired,FALSE,-1,
C00685,Product Manager,Product,Referral,14-05-2025,17-05-2025,21-05-2025,26-05-2025,,Dropped,FALSE,-1,After_Offer
C00686,HR Manager,HR,Naukri,24-07-2023,25-07-2023,,,,Dropped,FALSE,-1,After_Screening
C00687,Software Engineer,Sales,Company Website,16-05-2024,19-05-2024,22-05-2024,27-05-2024,,Dropped,FALSE,-1,After_Offer
C00688,Marketing Specialist,Sales,Referral,,16-11-2023,28-11-2023,01-12-2023,,Dropped,FALSE,-1,After_Offer
C00689,Product Manager,HR,Naukri,22-04-2024,24-04-2024,,,,Rejected,FALSE,-1,After_Screening
C00690,Data Scientist,HR,Naukri,18-02-2025,21-02-2025,27-02-2025,,,Hired,FALSE,-1,
C00691,Product Manager,Tech,AngelList,31-10-2024,01-11-2024,07-11-2024,,,Rejected,FALSE,-1,After_Interview
C00692,Product Manager,HR,Naukri,16-09-2024,19-09-2024,21-09-2024,28-09-2024,14-10-2024,Hired,FALSE,28,
C00693,Product Manager,Sales,Referral,19-10-2024,27-10-2024,30-10-2024,,,Rejected,FALSE,-1,After_Interview
C00694,Sales Executive,HR,LinkedIn,14-09-2023,23-09-2023,05-10-2023,,,Dropped,FALSE,-1,After_Interview
C00695,Software Engineer,HR,Company Website,30-06-2025,10-07-2025,23-07-2025,31-07-2025,,Rejected,FALSE,-1,After_Offer
C00696,Data Scientist,Product,Referral,16-07-2024,18-07-2024,02-08-2024,,,Rejected,FALSE,-1,After_Interview
C00697,Data Scientist,HR,Referral,06-03-2025,08-03-2025,15-03-2025,19-03-2025,03-04-2025,Hired,FALSE,28,
C00698,Data Scientist,Tech,Company Website,07-06-2025,13-06-2025,,,,Dropped,FALSE,-1,After_Screening
C00699,HR Manager,HR,Company Website,03-09-2024,13-09-2024,26-09-2024,01-10-2024,,Rejected,FALSE,-1,After_Offer
C00700,Marketing Specialist,Marketing,Naukri,14-03-2024,16-03-2024,24-03-2024,26-03-2024,12-04-2024,Hired,FALSE,29,
C00701,Data Scientist,Marketing,Referral,17-08-2024,25-08-2024,04-09-2024,05-09-2024,,Dropped,FALSE,-1,After_Offer
C00702,Marketing Specialist,Product,Naukri,08-05-2024,14-05-2024,26-05-2024,01-06-2024,,Dropped,FALSE,-1,After_Offer
C00703,Data Scientist,Product,AngelList,13-03-2025,14-03-2025,20-03-2025,28-03-2025,15-04-2025,Hired,FALSE,33,
C00704,Software Engineer,Marketing,Naukri,10-01-2024,,,,,Hired,FALSE,-1,
C00705,HR Manager,Product,AngelList,10-11-2024,18-11-2024,25-11-2024,30-11-2024,06-12-2024,Hired,FALSE,26,
C00706,HR Manager,Product,LinkedIn,04-10-2024,11-10-2024,18-10-2024,,,Dropped,FALSE,-1,After_Interview
C00707,Product Manager,Sales,Referral,18-11-2023,20-11-2023,,,,Hired,FALSE,-1,
C00708,Sales Executive,Sales,AngelList,29-08-2023,07-09-2023,09-09-2023,19-09-2023,,Rejected,FALSE,-1,After_Offer
C00709,HR Manager,HR,LinkedIn,10-06-2024,12-06-2024,,,,Hired,FALSE,-1,
C00710,HR Manager,Marketing,Company Website,19-02-2024,24-02-2024,04-03-2024,14-03-2024,,Rejected,FALSE,-1,After_Offer
C00711,Software Engineer,Tech,Naukri,15-12-2023,18-12-2023,,,,Rejected,FALSE,-1,After_Screening
C00712,Data Scientist,Marketing,LinkedIn,18-01-2024,23-01-2024,24-01-2024,29-01-2024,,Rejected,FALSE,-1,After_Offer
C00713,HR Manager,Marketing,AngelList,04-06-2025,09-06-2025,21-06-2025,22-06-2025,,Rejected,FALSE,-1,After_Offer
C00714,HR Manager,Sales,Referral,04-09-2023,07-09-2023,18-09-2023,26-09-2023,30-09-2023,Hired,FALSE,26,
C00715,Sales Executive,Sales,Company Website,19-04-2024,24-04-2024,02-05-2024,06-05-2024,,Dropped,FALSE,-1,After_Offer
C00716,Marketing Specialist,Product,Company Website,14-03-2025,,,,,Rejected,FALSE,-1,After_Application
C00717,Software Engineer,Tech,LinkedIn,14-03-2024,22-03-2024,24-03-2024,30-03-2024,18-04-2024,Hired,FALSE,35,
C00718,Sales Executive,Sales,LinkedIn,03-06-2025,10-06-2025,21-06-2025,23-06-2025,,Rejected,FALSE,-1,After_Offer
C00719,HR Manager,Product,Naukri,03-06-2024,13-06-2024,,,,Hired,FALSE,-1,
C00720,HR Manager,Tech,Company Website,19-02-2025,01-03-2025,,,,Rejected,FALSE,-1,After_Screening
C00721,Software Engineer,Sales,Company Website,23-06-2025,26-06-2025,27-06-2025,,,Dropped,FALSE,-1,After_Interview
C00722,Product Manager,Marketing,Naukri,19-11-2023,25-11-2023,,,,Rejected,FALSE,-1,After_Screening
C00723,Product Manager,Marketing,Referral,08-01-2024,10-01-2024,23-01-2024,25-01-2024,,Dropped,FALSE,-1,After_Offer
C00724,HR Manager,Tech,Naukri,21-03-2025,24-03-2025,07-04-2025,12-04-2025,,Dropped,FALSE,-1,After_Offer
C00725,HR Manager,Tech,AngelList,24-06-2024,30-06-2024,,,,Hired,FALSE,-1,
C00726,Sales Executive,Sales,AngelList,16-05-2025,19-05-2025,,,,Rejected,FALSE,-1,After_Screening
C00727,Marketing Specialist,Sales,LinkedIn,24-03-2025,30-03-2025,06-04-2025,09-04-2025,,Rejected,FALSE,-1,After_Offer
C00728,Marketing Specialist,Tech,Naukri,24-08-2024,27-08-2024,10-09-2024,,,Dropped,FALSE,-1,After_Interview
C00729,Sales Executive,Tech,Naukri,09-06-2024,19-06-2024,28-06-2024,07-07-2024,,Rejected,FALSE,-1,After_Offer
C00730,Sales Executive,Product,LinkedIn,06-09-2024,08-09-2024,23-09-2024,,,Hired,FALSE,-1,
C00731,Data Scientist,Product,Referral,15-02-2025,16-02-2025,21-02-2025,24-02-2025,,Dropped,FALSE,-1,After_Offer
C00732,HR Manager,Product,Naukri,14-11-2024,24-11-2024,30-11-2024,,,Dropped,FALSE,-1,After_Interview
C00733,Data Scientist,Marketing,Company Website,25-08-2023,27-08-2023,10-09-2023,14-09-2023,24-09-2023,Hired,FALSE,30,
C00734,Product Manager,Marketing,Naukri,07-05-2025,10-05-2025,17-05-2025,19-05-2025,22-05-2025,Hired,FALSE,15,
C00735,HR Manager,Product,Referral,24-02-2025,,,,,Hired,FALSE,-1,
C00736,HR Manager,Product,Naukri,07-10-2023,14-10-2023,,,,Rejected,FALSE,-1,After_Screening
C00737,Software Engineer,Tech,Company Website,19-07-2023,28-07-2023,05-08-2023,,,Hired,FALSE,-1,
C00738,HR Manager,Marketing,AngelList,,14-01-2024,15-01-2024,17-01-2024,06-02-2024,Hired,FALSE,-1,
C00739,Product Manager,Product,AngelList,29-06-2024,03-07-2024,,,,Dropped,FALSE,-1,After_Screening
C00740,Marketing Specialist,HR,Referral,07-02-2025,09-02-2025,,,,Rejected,FALSE,-1,After_Screening
C00741,Marketing Specialist,Sales,Referral,25-03-2024,30-03-2024,07-04-2024,14-04-2024,,Dropped,FALSE,-1,After_Offer
C00742,HR Manager,Product,Company Website,19-05-2025,29-05-2025,08-06-2025,,,Dropped,FALSE,-1,After_Interview
C00743,Marketing Specialist,Marketing,AngelList,09-10-2023,10-10-2023,22-10-2023,,,Hired,FALSE,-1,
C00744,Data Scientist,Product,AngelList,03-10-2024,12-10-2024,,,,Rejected,FALSE,-1,After_Screening
C00745,HR Manager,HR,AngelList,20-12-2023,24-12-2023,07-01-2024,13-01-2024,01-02-2024,Hired,FALSE,43,
C00746,Data Scientist,Tech,AngelList,30-12-2023,01-01-2024,,,,Dropped,FALSE,-1,After_Screening
C00747,Sales Executive,Marketing,Company Website,04-07-2025,11-07-2025,20-07-2025,,,Rejected,FALSE,-1,After_Interview
C00748,Sales Executive,Tech,Referral,08-09-2023,14-09-2023,,,,Dropped,FALSE,-1,After_Screening
C00749,Software Engineer,Sales,Referral,23-08-2024,26-08-2024,01-09-2024,10-09-2024,,Dropped,FALSE,-1,After_Offer
C00750,HR Manager,Tech,LinkedIn,31-12-2024,02-01-2025,04-01-2025,12-01-2025,,Rejected,FALSE,-1,After_Offer
C00751,Sales Executive,Product,Referral,08-10-2023,13-10-2023,27-10-2023,05-11-2023,19-11-2023,Hired,FALSE,42,
C00752,Sales Executive,HR,AngelList,04-03-2025,11-03-2025,,,,Hired,FALSE,-1,
C00753,Marketing Specialist,Tech,Naukri,19-01-2024,,,,,Dropped,FALSE,-1,After_Application
C00754,Software Engineer,HR,AngelList,06-04-2024,14-04-2024,20-04-2024,,,Hired,FALSE,-1,
C00755,Software Engineer,Marketing,AngelList,21-06-2025,29-06-2025,06-07-2025,08-07-2025,,Rejected,FALSE,-1,After_Offer
C00756,Marketing Specialist,Marketing,Referral,15-04-2024,22-04-2024,02-05-2024,05-05-2024,,Rejected,FALSE,-1,After_Offer
C00757,HR Manager,Product,LinkedIn,23-05-2025,,,,,Hired,FALSE,-1,
C00758,Data Scientist,Product,Company Website,27-01-2024,02-02-2024,16-02-2024,18-02-2024,26-02-2024,Hired,FALSE,30,
C00759,HR Manager,Product,Naukri,21-07-2024,29-07-2024,10-08-2024,20-08-2024,,Dropped,FALSE,-1,After_Offer
C00760,Data Scientist,HR,Naukri,23-03-2024,30-03-2024,10-04-2024,17-04-2024,,Rejected,FALSE,-1,After_Offer
C00761,Software Engineer,Sales,LinkedIn,08-11-2024,17-11-2024,30-11-2024,02-12-2024,11-12-2024,Hired,FALSE,33,
C00762,Product Manager,Sales,AngelList,,27-05-2024,30-05-2024,,,Hired,FALSE,-1,
C00763,HR Manager,Sales,Company Website,17-04-2025,19-04-2025,20-04-2025,27-04-2025,17-05-2025,Hired,FALSE,30,
C00764,Product Manager,Marketing,Company Website,18-11-2023,21-11-2023,01-12-2023,,,Dropped,FALSE,-1,After_Interview
C00765,Data Scientist,Marketing,Company Website,26-05-2025,,,,,Rejected,FALSE,-1,After_Application
C00766,HR Manager,Sales,Referral,18-02-2024,26-02-2024,01-03-2024,,,Dropped,FALSE,-1,After_Interview
C00767,Product Manager,Product,AngelList,23-09-2024,02-10-2024,08-10-2024,17-10-2024,,Rejected,FALSE,-1,After_Offer
C00768,Product Manager,Tech,Naukri,30-03-2025,31-03-2025,15-04-2025,22-04-2025,,Rejected,FALSE,-1,After_Offer
C00769,HR Manager,Sales,Naukri,06-11-2023,13-11-2023,14-11-2023,,,Dropped,FALSE,-1,After_Interview
C00770,Product Manager,Tech,AngelList,31-08-2024,05-09-2024,08-09-2024,11-09-2024,21-09-2024,Hired,FALSE,21,
C00771,HR Manager,Sales,Naukri,09-01-2024,17-01-2024,27-01-2024,05-02-2024,,Dropped,FALSE,-1,After_Offer
C00772,Product Manager,Tech,Referral,03-10-2023,13-10-2023,22-10-2023,31-10-2023,02-11-2023,Hired,FALSE,30,
C00773,Software Engineer,Product,Company Website,28-02-2025,08-03-2025,15-03-2025,21-03-2025,,Dropped,FALSE,-1,After_Offer
C00774,HR Manager,Marketing,Naukri,02-04-2024,07-04-2024,08-04-2024,11-04-2024,23-04-2024,Hired,FALSE,21,
C00775,Software Engineer,Sales,Referral,09-07-2024,19-07-2024,,,,Dropped,FALSE,-1,After_Screening
C00776,Marketing Specialist,Sales,Company Website,30-07-2024,05-08-2024,12-08-2024,18-08-2024,,Rejected,FALSE,-1,After_Offer
C00777,Sales Executive,Product,AngelList,05-01-2025,06-01-2025,10-01-2025,,,Hired,FALSE,-1,
C00778,Software Engineer,HR,AngelList,19-03-2024,21-03-2024,23-03-2024,25-03-2024,,Dropped,FALSE,-1,After_Offer
C00779,Product Manager,Sales,Referral,09-09-2023,10-09-2023,11-09-2023,18-09-2023,,Dropped,FALSE,-1,After_Offer
C00780,Data Scientist,Tech,Referral,09-03-2024,16-03-2024,28-03-2024,29-03-2024,09-04-2024,Hired,FALSE,31,
C00781,Marketing Specialist,Product,Referral,20-09-2023,27-09-2023,29-09-2023,01-10-2023,,Rejected,FALSE,-1,After_Offer
C00782,Software Engineer,HR,Naukri,26-06-2024,30-06-2024,09-07-2024,15-07-2024,,Dropped,FALSE,-1,After_Offer
C00783,Marketing Specialist,Sales,AngelList,23-06-2024,28-06-2024,05-07-2024,,,Hired,FALSE,-1,
C00784,Software Engineer,Sales,Naukri,21-03-2025,23-03-2025,01-04-2025,,,Hired,FALSE,-1,
C00785,Software Engineer,Marketing,Naukri,15-01-2024,20-01-2024,27-01-2024,06-02-2024,,Rejected,FALSE,-1,After_Offer
C00786,Data Scientist,HR,Company Website,15-12-2024,17-12-2024,27-12-2024,,,Rejected,FALSE,-1,After_Interview
C00787,Data Scientist,Product,Referral,01-05-2024,03-05-2024,12-05-2024,16-05-2024,,Rejected,FALSE,-1,After_Offer
C00788,Software Engineer,Tech,Naukri,17-11-2023,19-11-2023,24-11-2023,29-11-2023,,Rejected,FALSE,-1,After_Offer
C00789,Sales Executive,Sales,Company Website,28-02-2024,08-03-2024,15-03-2024,25-03-2024,,Dropped,FALSE,-1,After_Offer
C00790,Data Scientist,Product,LinkedIn,25-12-2024,03-01-2025,,,,Dropped,FALSE,-1,After_Screening
C00791,Data Scientist,Marketing,Company Website,29-12-2024,,,,,Rejected,FALSE,-1,After_Application
C00792,Data Scientist,Sales,LinkedIn,15-01-2024,18-01-2024,22-01-2024,30-01-2024,,Rejected,FALSE,-1,After_Offer
C00793,HR Manager,HR,LinkedIn,12-12-2024,21-12-2024,04-01-2025,11-01-2025,,Rejected,FALSE,-1,After_Offer
C00794,Marketing Specialist,Product,LinkedIn,17-04-2024,18-04-2024,24-04-2024,28-04-2024,,Rejected,FALSE,-1,After_Offer
C00795,Software Engineer,Tech,LinkedIn,20-01-2024,25-01-2024,01-02-2024,03-02-2024,10-02-2024,Hired,FALSE,21,
C00796,Sales Executive,Marketing,Referral,22-04-2025,27-04-2025,08-05-2025,,,Hired,FALSE,-1,
C00797,Data Scientist,Product,Naukri,28-10-2024,01-11-2024,03-11-2024,,,Hired,FALSE,-1,
C00798,HR Manager,Sales,Naukri,15-11-2024,,,,,Hired,FALSE,-1,
C00799,Marketing Specialist,Tech,LinkedIn,12-01-2024,17-01-2024,26-01-2024,02-02-2024,,Dropped,FALSE,-1,After_Offer
C00800,Product Manager,Sales,Naukri,22-10-2024,23-10-2024,28-10-2024,,,Hired,FALSE,-1,
C00801,Product Manager,Sales,LinkedIn,18-08-2024,23-08-2024,26-08-2024,27-08-2024,12-09-2024,Hired,FALSE,25,
C00802,Data Scientist,HR,Naukri,21-06-2024,22-06-2024,24-06-2024,29-06-2024,02-07-2024,Hired,FALSE,11,
C00803,Sales Executive,HR,Company Website,09-01-2024,16-01-2024,27-01-2024,29-01-2024,11-02-2024,Hired,FALSE,33,
C00804,Sales Executive,Sales,Referral,30-07-2023,02-08-2023,12-08-2023,14-08-2023,,Rejected,FALSE,-1,After_Offer
C00805,Marketing Specialist,Marketing,AngelList,14-03-2025,24-03-2025,08-04-2025,16-04-2025,,Rejected,FALSE,-1,After_Offer
C00806,Marketing Specialist,HR,LinkedIn,17-12-2024,21-12-2024,03-01-2025,09-01-2025,,Rejected,FALSE,-1,After_Offer
C00807,Software Engineer,HR,Company Website,14-08-2023,21-08-2023,02-09-2023,,,Rejected,FALSE,-1,After_Interview
C00808,Data Scientist,HR,Company Website,09-11-2024,12-11-2024,,,,Hired,FALSE,-1,
C00809,Product Manager,HR,Referral,20-07-2023,25-07-2023,30-07-2023,31-07-2023,,Dropped,FALSE,-1,After_Offer
C00810,Software Engineer,Tech,Referral,10-09-2023,16-09-2023,18-09-2023,25-09-2023,,Rejected,FALSE,-1,After_Offer
C00811,Sales Executive,Sales,LinkedIn,05-10-2023,09-10-2023,24-10-2023,27-10-2023,08-11-2023,Hired,FALSE,34,
C00812,Software Engineer,Tech,LinkedIn,01-04-2025,07-04-2025,08-04-2025,,,Rejected,FALSE,-1,After_Interview
C00813,Product Manager,Product,Company Website,19-03-2024,,,,,Rejected,FALSE,-1,After_Application
C00814,Sales Executive,Product,Company Website,02-12-2023,03-12-2023,16-12-2023,21-12-2023,,Rejected,FALSE,-1,After_Offer
C00815,Marketing Specialist,Product,Referral,31-08-2024,05-09-2024,17-09-2024,19-09-2024,,Rejected,FALSE,-1,After_Offer
C00816,HR Manager,Tech,LinkedIn,20-04-2025,24-04-2025,01-05-2025,,,Hired,FALSE,-1,
C00817,HR Manager,Sales,LinkedIn,29-07-2024,03-08-2024,18-08-2024,22-08-2024,01-09-2024,Hired,FALSE,34,
C00818,Marketing Specialist,Product,Company Website,20-06-2025,23-06-2025,04-07-2025,11-07-2025,13-07-2025,Hired,FALSE,23,
C00819,Data Scientist,HR,AngelList,09-04-2024,11-04-2024,19-04-2024,26-04-2024,,Dropped,FALSE,-1,After_Offer
C00820,Software Engineer,Product,Company Website,02-06-2024,08-06-2024,23-06-2024,25-06-2024,,Rejected,FALSE,-1,After_Offer
C00821,Sales Executive,Marketing,AngelList,09-03-2024,14-03-2024,20-03-2024,29-03-2024,,Dropped,FALSE,-1,After_Offer
C00822,Marketing Specialist,HR,LinkedIn,29-12-2023,06-01-2024,19-01-2024,,,Dropped,FALSE,-1,After_Interview
C00823,Marketing Specialist,HR,Company Website,29-09-2024,07-10-2024,10-10-2024,,,Dropped,FALSE,-1,After_Interview
C00824,Data Scientist,HR,Referral,16-04-2025,21-04-2025,23-04-2025,,,Hired,FALSE,-1,
C00825,Software Engineer,Product,Naukri,09-02-2025,12-02-2025,23-02-2025,01-03-2025,16-03-2025,Hired,FALSE,35,
C00826,Marketing Specialist,HR,LinkedIn,23-02-2025,26-02-2025,09-03-2025,15-03-2025,,Rejected,FALSE,-1,After_Offer
C00827,Product Manager,Marketing,LinkedIn,20-02-2025,24-02-2025,,,,Hired,FALSE,-1,
C00828,Marketing Specialist,Tech,Company Website,09-05-2024,16-05-2024,30-05-2024,03-06-2024,04-06-2024,Hired,FALSE,26,
C00829,Sales Executive,Marketing,Naukri,29-08-2023,07-09-2023,18-09-2023,,,Dropped,FALSE,-1,After_Interview
C00830,Software Engineer,Sales,Naukri,12-01-2025,,,,,Hired,FALSE,-1,
C00831,Sales Executive,HR,Naukri,03-09-2024,08-09-2024,11-09-2024,,,Rejected,FALSE,-1,After_Interview
C00832,Software Engineer,Marketing,Company Website,20-11-2023,30-11-2023,02-12-2023,05-12-2023,,Rejected,FALSE,-1,After_Offer
C00833,Product Manager,Product,Company Website,29-03-2024,31-03-2024,,,,Dropped,FALSE,-1,After_Screening
C00834,Sales Executive,Sales,AngelList,06-02-2024,14-02-2024,22-02-2024,,,Hired,FALSE,-1,
C00835,HR Manager,Marketing,AngelList,19-03-2025,23-03-2025,06-04-2025,11-04-2025,,Dropped,FALSE,-1,After_Offer
C00836,Marketing Specialist,HR,AngelList,21-03-2025,28-03-2025,,,,Rejected,FALSE,-1,After_Screening
C00837,Product Manager,Product,Referral,12-04-2024,22-04-2024,06-05-2024,,,Rejected,FALSE,-1,After_Interview
C00838,Software Engineer,HR,LinkedIn,02-06-2024,09-06-2024,,,,Hired,FALSE,-1,
C00839,Sales Executive,Sales,AngelList,06-03-2024,07-03-2024,12-03-2024,,,Hired,FALSE,-1,
C00840,Marketing Specialist,Marketing,Referral,24-03-2024,28-03-2024,08-04-2024,10-04-2024,,Rejected,FALSE,-1,After_Offer
C00841,Product Manager,HR,Referral,24-08-2024,,,,,Rejected,FALSE,-1,After_Application
C00842,Software Engineer,Sales,Company Website,03-10-2024,09-10-2024,16-10-2024,23-10-2024,,Dropped,FALSE,-1,After_Offer
C00843,HR Manager,Product,Naukri,06-11-2023,16-11-2023,18-11-2023,19-11-2023,,Dropped,FALSE,-1,After_Offer
C00844,HR Manager,Marketing,Naukri,12-06-2024,16-06-2024,22-06-2024,02-07-2024,,Dropped,FALSE,-1,After_Offer
C00845,Software Engineer,Marketing,AngelList,09-11-2023,10-11-2023,,,,Hired,FALSE,-1,
C00846,HR Manager,Sales,LinkedIn,16-07-2023,23-07-2023,30-07-2023,02-08-2023,20-08-2023,Hired,FALSE,35,
C00847,Product Manager,Marketing,LinkedIn,30-09-2024,,,,,Rejected,FALSE,-1,After_Application
C00848,Marketing Specialist,Product,LinkedIn,06-07-2024,09-07-2024,24-07-2024,01-08-2024,06-08-2024,Hired,FALSE,31,
C00849,HR Manager,Product,Referral,09-05-2024,,,,,Hired,FALSE,-1,
C00850,Marketing Specialist,Marketing,Referral,07-02-2024,14-02-2024,,,,Hired,FALSE,-1,
C00851,Data Scientist,HR,Referral,12-12-2023,13-12-2023,21-12-2023,26-12-2023,07-01-2024,Hired,FALSE,26,
C00852,HR Manager,HR,Company Website,06-03-2025,11-03-2025,16-03-2025,21-03-2025,07-04-2025,Hired,FALSE,32,
C00853,Data Scientist,Product,Referral,08-05-2025,11-05-2025,19-05-2025,22-05-2025,09-06-2025,Hired,FALSE,32,
C00854,Marketing Specialist,HR,LinkedIn,20-10-2023,28-10-2023,,,,Hired,FALSE,-1,
C00855,Sales Executive,Sales,LinkedIn,12-10-2024,16-10-2024,,,,Hired,FALSE,-1,
C00856,Marketing Specialist,Tech,Naukri,21-01-2024,24-01-2024,31-01-2024,,,Rejected,FALSE,-1,After_Interview
C00857,Product Manager,Marketing,LinkedIn,12-12-2024,20-12-2024,,,,Rejected,FALSE,-1,After_Screening
C00858,Sales Executive,Sales,Referral,15-03-2024,24-03-2024,01-04-2024,,,Dropped,FALSE,-1,After_Interview
C00859,Sales Executive,Product,Referral,27-04-2025,30-04-2025,,,,Dropped,FALSE,-1,After_Screening
C00860,HR Manager,Tech,AngelList,,,,,,Dropped,FALSE,-1,No_Application
C00861,HR Manager,Product,Company Website,28-01-2025,31-01-2025,12-02-2025,17-02-2025,08-03-2025,Hired,FALSE,39,
C00862,HR Manager,Tech,LinkedIn,07-07-2025,17-07-2025,18-07-2025,28-07-2025,,Dropped,FALSE,-1,After_Offer
C00863,Marketing Specialist,Sales,Company Website,18-04-2024,20-04-2024,28-04-2024,04-05-2024,,Dropped,FALSE,-1,After_Offer
C00864,Sales Executive,Tech,LinkedIn,18-08-2023,,,,,Rejected,FALSE,-1,After_Application
C00865,Product Manager,HR,Naukri,01-01-2024,03-01-2024,13-01-2024,15-01-2024,26-01-2024,Hired,FALSE,25,
C00866,Product Manager,Sales,Naukri,22-08-2023,24-08-2023,05-09-2023,13-09-2023,22-09-2023,Hired,FALSE,31,
C00867,Data Scientist,Marketing,Company Website,21-05-2025,22-05-2025,23-05-2025,31-05-2025,11-06-2025,Hired,FALSE,21,
C00868,Software Engineer,Product,Referral,11-08-2023,21-08-2023,,,,Hired,FALSE,-1,
C00869,Product Manager,HR,AngelList,09-12-2023,14-12-2023,15-12-2023,24-12-2023,,Dropped,FALSE,-1,After_Offer
C00870,HR Manager,Marketing,LinkedIn,17-12-2024,24-12-2024,,,,Rejected,FALSE,-1,After_Screening
C00871,Data Scientist,Tech,LinkedIn,06-11-2024,10-11-2024,24-11-2024,25-11-2024,02-12-2024,Hired,FALSE,26,
C00872,HR Manager,HR,AngelList,22-03-2025,29-03-2025,11-04-2025,14-04-2025,18-04-2025,Hired,FALSE,27,
C00873,Sales Executive,Marketing,Company Website,21-12-2024,28-12-2024,12-01-2025,22-01-2025,,Rejected,FALSE,-1,After_Offer
C00874,Sales Executive,Sales,Company Website,24-05-2025,26-05-2025,04-06-2025,,,Hired,FALSE,-1,
C00875,Marketing Specialist,Tech,LinkedIn,29-11-2024,06-12-2024,16-12-2024,18-12-2024,01-01-2025,Hired,FALSE,33,
C00876,HR Manager,Marketing,Naukri,30-06-2024,10-07-2024,,,,Rejected,FALSE,-1,After_Screening
C00877,Product Manager,Tech,AngelList,01-01-2024,03-01-2024,,,,Hired,FALSE,-1,
C00878,Software Engineer,Marketing,LinkedIn,21-06-2025,29-06-2025,10-07-2025,13-07-2025,29-07-2025,Hired,FALSE,38,
C00879,HR Manager,Product,Naukri,16-09-2023,25-09-2023,,,,Dropped,FALSE,-1,After_Screening
C00880,Product Manager,Sales,Company Website,30-08-2023,01-09-2023,09-09-2023,12-09-2023,,Rejected,FALSE,-1,After_Offer
C00881,Data Scientist,HR,Naukri,27-04-2025,02-05-2025,11-05-2025,21-05-2025,,Dropped,FALSE,-1,After_Offer
C00882,HR Manager,Marketing,Referral,03-10-2023,,,,,Rejected,FALSE,-1,After_Application
C00883,Data Scientist,Tech,LinkedIn,14-11-2024,,,,,Rejected,FALSE,-1,After_Application
C00884,Product Manager,Sales,AngelList,02-04-2024,,,,,Hired,FALSE,-1,
C00885,Product Manager,HR,Naukri,11-11-2024,18-11-2024,26-11-2024,06-12-2024,,Rejected,FALSE,-1,After_Offer
C00886,Product Manager,Tech,Company Website,27-08-2023,02-09-2023,04-09-2023,05-09-2023,,Dropped,FALSE,-1,After_Offer
C00887,Product Manager,Sales,Naukri,10-02-2025,18-02-2025,,,,Rejected,FALSE,-1,After_Screening
C00888,Sales Executive,Tech,Company Website,24-03-2024,31-03-2024,,,,Hired,FALSE,-1,
C00889,Marketing Specialist,Sales,Referral,16-01-2025,21-01-2025,02-02-2025,10-02-2025,,Rejected,FALSE,-1,After_Offer
C00890,Product Manager,HR,Company Website,26-07-2023,31-07-2023,15-08-2023,18-08-2023,25-08-2023,Hired,FALSE,30,
C00891,Sales Executive,HR,AngelList,25-03-2024,04-04-2024,15-04-2024,,,Hired,FALSE,-1,
C00892,Software Engineer,Tech,Referral,25-02-2025,26-02-2025,27-02-2025,,,Rejected,FALSE,-1,After_Interview
C00893,Sales Executive,Sales,Naukri,27-07-2024,03-08-2024,15-08-2024,23-08-2024,,Rejected,FALSE,-1,After_Offer
C00894,Data Scientist,Marketing,LinkedIn,09-02-2024,19-02-2024,01-03-2024,08-03-2024,,Rejected,FALSE,-1,After_Offer
C00895,Software Engineer,HR,Company Website,22-03-2025,24-03-2025,,,,Hired,FALSE,-1,
C00896,Data Scientist,Marketing,AngelList,15-12-2023,,,,,Hired,FALSE,-1,
C00897,Marketing Specialist,Marketing,LinkedIn,05-07-2024,06-07-2024,10-07-2024,14-07-2024,,Dropped,FALSE,-1,After_Offer
C00898,HR Manager,Product,LinkedIn,08-11-2024,11-11-2024,18-11-2024,27-11-2024,,Dropped,FALSE,-1,After_Offer
C00899,HR Manager,Tech,Referral,13-03-2024,18-03-2024,21-03-2024,22-03-2024,,Dropped,FALSE,-1,After_Offer
C00900,Sales Executive,Tech,Naukri,24-07-2024,28-07-2024,04-08-2024,12-08-2024,13-08-2024,Hired,FALSE,20,
C00901,Data Scientist,Tech,LinkedIn,28-07-2024,07-08-2024,12-08-2024,19-08-2024,,Dropped,FALSE,-1,After_Offer
